province;red;green;blue;x;x
4076;255;137;155;Guimaras;x
4077;255;220;22;Cebu;x
4078;53;26;66;Russky;x
4079;0;147;255;Mrauk;x
4080;216;58;41;Kyakpyu;x
4081;173;48;133;Thandwe;x
4082;255;178;228;Pathein;x
4083;188;129;20;Myaungmya;x
4084;255;185;56;Labutta;x
4085;136;78;178;Pyapon;x
4086;12;63;153;Kungyangon;x
4087;53;198;153;Maubir;x
4088;27;196;35;Hinthada;x
4089;224;210;60;North Rangoon;x
4090;53;90;153;South Rangoon;x
4091;224;132;60;Bago;x
4092;136;224;160;Taungoo;x
4093;123;224;212;Thayarwaddy;x
4094;224;187;107;Pyay;x
4095;90;58;209;Khamaukgyi;x
4096;57;20;206;Myeik;x
4097;104;78;206;Palauk;x
4098;45;104;175;Dawei;x
4099;55;175;0;Kaleinaung;x
4100;55;93;182;Kawkareik;x
4101;140;47;209;Myawaddy;x
4102;181;58;116;Pa-An;x
4103;211;0;183;Hpapun;x
4104;47;198;95;Bawgali;x
4105;140;255;89;Hangan;x
4106;140;255;209;Mawlamyine;x
4107;206;143;101;Thaton;x
4108;148;221;59;Kyaikto;x
4109;21;119;78;Pyinmana;x
4110;27;153;73;Yamethin;x
4111;47;153;18;Meiktila;x
4112;216;184;0;Myingyan;x
4113;93;155;138;Kyaukse;x
4114;150;4;150;Mandalay;x
4115;86;2;55;Pyinoolwin;x
4116;255;56;38;Mohnyin;x
4117;255;124;172;Bhamo;x
4118;133;137;99;Myitkyina;x
4119;137;103;71;Hpakan;x
4120;77;110;160;Thayet;x
4121;130;209;66;Magway;x
4122;130;27;85;Minbu;x
4123;85;153;30;Pakokku;x
4124;147;255;255;Kale;x
4125;79;255;175;Tilin;x
4126;216;93;97;Yinmabin;x
4127;86;2;178;Shwebo;x
4128;99;137;41;Kanbalu;x
4129;110;140;183;Wuntho;x
4130;157;112;229;Katha;x
4131;255;170;210;Uthai Thani;x
4132;182;99;255;Palatha;x
4133;62;2;135;Tak;x
4134;132;158;205;Kamphaeng Phet;x
4135;183;31;78;Sukhotai;x
4136;183;62;163;Pitsanulok;x
4137;163;66;70;Phichit;x
4138;69;118;167;Nakhon Sawan;x
4139;255;104;172;Chainat;x
4140;205;248;8;Phetchabun;x
4141;174;205;178;Lopburi;x
4142;12;174;78;Phimai;x
4143;12;209;62;Chaiyaphum;x
4144;116;244;82;Nakhon Ratchasima;x
4145;0;0;178;Nakhon Nayok;x
4146;59;130;72;Roi Et;x
4147;39;54;130;Maha Sarakham;x
4148;12;174;155;Khon Kaen;x
4149;198;130;72;Kalasin;x
4150;66;141;181;Nong Khai;x
4151;158;0;5;Sakon Nakhon;x
4152;66;181;175;Na Thom;x
4153;76;66;181;Udon Thani;x
4154;167;255;252;Loei;x
4155;155;47;209;Det Udom;x
4156;155;35;55;Ubon Ratchathani;x
4157;178;198;85;Yasothon;x
4158;178;31;147;Nakhon Phanom;x
4159;89;93;209;Sisaket;x
4160;89;190;28;Surin;x
4161;12;174;209;Buriram;x
4162;112;43;66;Sakeo;x
4163;183;123;143;Prachin Buri;x
4164;112;193;134;Chachoengsao;x
4165;255;97;43;Bangkok;x
4166;255;170;120;Pathum Thani;x
4167;255;255;173;Ayutthaya;x
4168;145;145;24;Chonburi;x
4169;218;189;139;Basco;x
4170;226;153;178;Lombok Coast;x
4171;47;103;112;Sumba Coast;x
4172;32;80;112;Western Sawu Sea;x
4173;20;90;112;Eastern Sawu Sea;x
4174;37;109;63;Wetar Strait;x
4175;35;112;107;Timor Sea;x
4176;66;112;109;Timor Sea;x
4177;64;109;81;Timor Sea;x
4178;252;107;17;Flores Sea;x
4179;158;50;88;Flores Sea;x
4180;199;228;85;Flores Sea;x
4181;252;85;88;Banda Sea;x
4182;252;132;113;Banda Sea;x
4183;252;205;159;Banda Sea;x
4184;252;175;103;Banda Sea;x
4185;111;47;249;Banda Sea;x
4186;162;112;249;Banda Sea;x
4187;252;133;35;Gulf of Boni;x
4188;252;60;89;Gulf of Tomini;x
4189;252;45;45;Gulf of Tomini;x
4190;219;26;74;Makassar Strait;x
4191;21;79;28;Makassar Strait;x
4192;168;88;8;Celebes Sea;x
4193;168;88;97;Celebes Sea;x
4194;252;35;86;Molucca Sea;x
4195;252;37;116;Molucca Sea;x
4196;249;102;173;Molucca Sea;x
4197;249;119;243;Molucca Sea;x
4198;236;152;249;Molucca Sea;x
4199;231;184;249;Molucca Sea;x
4200;232;207;249;Molucca Sea;x
4201;188;147;249;Buru Coast;x
4202;140;89;249;Buru Coast;x
4203;81;19;249;Buru Coast;x
4204;137;127;249;Buru Coast;x
4205;112;97;249;Buru Coast;x
4206;79;91;249;Ceram Coast;x
4207;90;72;249;Lifamatola Strait;x
4208;77;47;249;Lifamatola Strait;x
4209;39;71;249;Lifamatola Strait;x
4210;163;157;249;Obi Coast;x
4211;169;173;249;Halmahera Sea;x
4212;99;189;249;Halmahera Sea;x
4213;59;161;249;Halmahera Sea;x
4214;79;193;249;Halmahera Sea;x
4215;119;221;249;Halmahera Sea;x
4216;72;223;249;Halmahera Sea;x
4217;7;247;227;Halmahera Sea;x
4218;49;247;187;Halmahera Sea;x
4219;17;224;247;Halmahera Sea;x
4220;29;216;247;Halmahera Sea;x
4221;32;112;249;Halmahera Sea;x
4222;69;159;249;Halmahera Sea;x
4223;89;242;247;Halmahera Sea;x
4224;7;247;203;Halmahera Sea;x
4225;22;247;168;Pacific Ocean;x
4226;71;247;171;Pacific Ocean;x
4227;27;247;137;Pacific Ocean;x
4228;255;183;112;Celebes Sea;x
4229;165;39;54;Celebes Sea;x
4230;31;113;168;Philippine Sea;x
4231;17;62;91;Philippine Sea;x
4232;63;139;193;Philippine Sea;x
4233;183;133;53;Bohol Sea;x
4234;42;112;63;Bohol Sea;x
4235;0;165;165;Bohol Sea;x
4236;23;112;103;Bohol Sea;x
4237;180;163;255;Tanon Strait;x
4238;249;159;204;Lake Tempe;x
4239;249;12;170;Lake Poso;x
4240;249;192;199;Lake Matano;x
4241;249;152;178;Lake Towuti;x
4242;120;66;17;Lake Argyle;x
4243;22;137;183;Penida;x
4244;51;91;160;Mataram;x
4245;38;226;151;Blogas;x
4246;56;196;142;Genti;x
4247;139;211;198;Lombok;x
4248;60;163;188;Soeroengdjoekoeng;x
4249;203;206;142;Taliwang;x
4250;206;94;59;Sumbawa Besar;x
4251;206;68;84;Plampang;x
4252;206;68;165;Empang;x
4253;206;148;154;Mojo Island;x
4254;206;117;199;Dompu;x
4255;100;75;183;Monta;x
4256;119;176;183;Bima;x
4257;95;102;183;Donggo;x
4258;206;156;205;Sanggar;x
4259;140;126;183;Guam;x
4260;184;170;255;Nguyu;x
4261;106;65;204;Yermalner;x
4262;117;234;125;Darwin;x
4263;219;43;128;Hotham;x
4264;255;56;56;Daly River;x
4265;255;130;130;West Daly;x
4266;219;30;17;Tipperary;x
4267;192;255;124;Baines;x
4268;255;236;68;Timber Creek;x
4269;255;229;188;Victoria River;x
4270;114;255;177;Kalumburu;x
4271;168;255;247;Prince Reagent River;x
4272;112;195;255;Kimbolton;x
4273;33;104;40;Kupang;x
4274;12;104;21;Pariti;x
4275;55;104;60;Rote;x
4276;33;35;84;Oecusse;x
4277;16;14;84;Belu;x
4278;75;60;84;Kefamenanu;x
4279;52;84;47;Soe;x
4280;84;23;70;Malaka;x
4281;34;36;81;Cova Lima;x
4282;65;78;81;Dili;x
4283;54;67;81;Manufahi;x
4284;47;39;81;Ermera;x
4285;50;81;44;Viqueque;x
4286;43;81;15;Lautem;x
4287;130;19;23;Atauro;x
4288;73;183;139;Kodi;x
4289;142;183;108;Waikabubak;x
4290;181;156;114;Waibakul;x
4291;181;112;77;Waingapu;x
4292;181;98;57;Melolo;x
4293;239;50;59;Colonia;x
4294;239;92;69;Ngerulmud;x
4295;3;19;163;Tahuna;x
4296;66;68;163;Talaud;x
4297;80;13;163;Manado;x
4298;100;19;163;Amurung;x
4299;27;0;163;Minhassa;x
4300;39;1;163;Ratahan;x
4301;107;47;163;Kotamobago;x
4302;123;44;163;Boroko;x
4303;72;31;163;Molibagu;x
4304;157;4;165;Gorontalo;x
4305;148;39;163;Bone Bolango;x
4306;165;6;147;Kwandang;x
4307;165;48;146;Boalemo;x
4308;165;132;129;Tolitoli;x
4309;165;112;127;Buol;x
4310;165;117;130;Sojol;x
4311;165;67;123;Lamboenoe;x
4312;165;91;128;Moutong;x
4313;165;38;112;Pohuwato;x
4314;93;247;101;Baubau;x
4315;84;247;81;Pasarwajo;x
4316;158;247;153;Buranga;x
4317;154;247;111;Walue;x
4318;168;247;79;Wawaonii;x
4319;44;247;47;Lebo;x
4320;116;247;159;Laworo;x
4321;54;247;93;Labungkari;x
4322;93;247;132;Mawasangka;x
4323;37;247;103;Dongkala;x
4324;89;247;133;Pisisng;x
4325;217;247;133;Wangi-Wangi;x
4326;176;247;101;Kaledupa;x
4327;196;247;93;Tomea;x
4328;247;243;39;Binongko;x
4329;104;163;153;Kendari;x
4330;128;152;163;Bombana;x
4331;109;155;163;Andoolo;x
4332;53;92;163;Ladongi;x
4333;84;163;144;Kokapi;x
4334;55;163;132;Konawe;x
4335;14;163;126;Morowali;x
4336;11;160;51;Asera;x
4337;0;163;81;Terete;x
4338;57;81;163;Lasusua;x
4339;19;69;163;Tirawuta;x
4340;76;108;163;Kokala;x
4341;97;126;163;Tambea;x
4342;76;0;112;Borongan;x
4343;115;0;168;Basey;x
4344;35;137;47;Tacloban;x
4345;59;226;78;Maasin;x
4346;226;55;34;Dinagat;x
4347;168;2;0;General Luna;x
4348;112;108;142;Cebu2;x
4349;12;0;104;Awihao;x
4350;52;30;219;Siquijor;x
4351;255;208;183;Dumaguete;x
4352;63;61;102;Tagbilaran;x
4353;0;32;56;Surigao;x
4354;91;0;165;Cantilan;x
4355;0;120;221;Cabadbaran;x
4356;123;72;165;Lianga;x
4357;18;153;114;Nasipit;x
4358;188;224;109;Las Nieves;x
4359;84;109;33;Barobo;x
4360;102;18;36;Camiguin;x
4361;0;206;113;Sugbongcogon;x
4362;29;96;0;Malitbog;x
4363;99;114;198;Davao;x
4364;75;86;150;Mabini;x
4365;105;111;93;Tarragona2;x
4366;43;54;114;Governor Generoso;x
4367;0;175;17;Samal;x
4368;160;0;139;Cagayan de Oro;x
4369;196;11;171;Tongantongan;x
4370;56;3;49;Binugao;x
4371;183;27;183;Marawi;x
4372;68;0;0;Kabacan;x
4373;168;0;0;Digos;x
4374;0;224;26;Don Marcelino;x
4375;255;195;43;Kapatagan;x
4376;56;172;255;Picong;x
4377;137;114;0;Baras;x
4378;99;82;0;Datu Unsay;x
4379;183;34;18;Kiamba;x
4380;211;93;50;General Santos;x
4381;141;173;102;San Miguel;x
4382;216;204;32;Ozamis;x
4383;239;206;211;Kololio;x
4384;165;53;48;Waran;x
4385;239;208;107;Peling Tengah;x
4386;239;239;136;Pelei;x
4387;239;214;86;Beleang;x
4388;165;79;51;Loboe;x
4389;165;44;23;Kintom;x
4390;165;100;26;Ampana;x
4391;165;69;24;Mumugi;x
4392;165;82;81;Tokorondo;x
4393;165;123;26;Poso2;x
4394;168;149;80;Tamondjengi;x
4395;165;143;54;Kolonodale;x
4396;168;166;102;Malili;x
4397;204;112;144;Bamba Mua;x
4398;204;136;186;Bandja;x
4399;204;75;148;Simadjo;x
4400;204;95;171;Pasangkaju;x
4401;204;128;180;Boetoewidoe;x
4402;189;104;204;To Buding Buding;x
4403;164;91;204;Mamoedjoe;x
4404;154;108;204;Lapeo;x
4405;204;87;132;Kambisa;x
4406;112;59;204;Boesak;x
4407;129;97;204;Minanga;x
4408;53;26;204;Bassiang;x
4409;48;67;204;Kasiwiang;x
4410;103;67;204;Paria;x
4411;36;36;204;Pangkadjene;x
4412;16;66;204;Madini;x
4413;32;89;204;Kanaoengan;x
4414;48;103;204;Waetuwa;x
4415;163;172;204;Boku;x
4416;71;177;204;Kampongpasar;x
4417;61;137;204;Panowang;x
4418;75;105;204;Makassar;x
4419;173;194;204;Bontotola;x
4420;112;181;204;Kassi;x
4421;158;69;37;Bonelowe;x
4422;175;95;66;Barangbarang;x
4423;175;107;122;Pekangkang;x
4424;175;66;90;Kalaotoa;x
4425;25;234;43;Sopi;x
4426;44;234;95;Wayabula;x
4427;237;215;166;Golea;x
4428;237;203;118;Doro;x
4429;237;215;71;Djailolo;x
4430;237;232;99;Tatam;x
4431;66;120;237;Watam;x
4432;57;47;239;Wajapiakal;x
4433;33;47;239;Gemaf;x
4434;64;93;239;Moreala;x
4435;49;7;239;Loleo;x
4436;109;134;175;Jaya;x
4437;86;143;239;Talapao;x
4438;30;80;160;Waisipang;x
4439;86;26;239;Hafo;x
4440;124;57;239;Besui;x
4441;152;86;239;Imbuimbu;x
4442;168;110;239;Geti;x
4443;177;69;239;Garunggarung;x
4444;193;28;239;Kawassi;x
4445;175;35;239;Sesepe;x
4446;78;139;237;Gebe;x
4447;239;184;55;Masoni;x
4448;239;155;52;Bobong;x
4449;239;122;19;Samuya;x
4450;239;136;71;Wajfoei;x
4451;239;84;11;Kaporo;x
4452;239;97;62;Capalulu;x
4453;239;46;16;Pagama;x
4454;239;136;124;Sanana;x
4455;239;197;182;Bega;x
4456;239;62;204;Namlea;x
4457;239;141;154;Bara;x
4458;239;0;99;Walata Dafa;x
4459;239;83;128;Nataboti;x
4460;239;107;127;Waloe Besa;x
4461;239;47;92;Tifu;x
4462;239;0;55;Wamsisi;x
4463;239;19;147;Seit;x
4464;239;47;169;Walua;x
4465;230;64;239;Tumalehu;x
4466;239;115;239;Tahalupu;x
4467;237;160;239;Putia;x
4468;239;107;226;Supe;x
4469;239;162;224;Kaibobu;x
4470;225;26;239;Asilulu;x
4471;168;110;18;Goang;x
4472;168;81;50;Rawe;x
4473;165;68;51;Sessok;x
4474;160;61;57;Reok;x
4475;163;58;29;Ramoet;x
4476;144;128;160;Poegoebengo;x
4477;109;102;160;Pigadjawa;x
4478;49;66;150;Ende;x
4479;99;150;147;Moekoe Saki;x
4480;79;108;150;Wolowiro;x
4481;17;114;108;Saipan;x
4482;59;147;96;Maumere;x
4483;93;147;66;Watoedirang;x
4484;130;29;33;Labao;x
4485;82;150;124;Below;x
4486;96;22;153;Ege;x
4487;97;49;175;Boedae;x
4488;130;128;59;Lewohajong;x
4489;130;123;27;Throng;x
4490;130;92;67;Riangeba;x
4491;130;55;32;Peuara;x
4492;120;18;130;Pulau Marisa;x
4493;154;53;165;Noehawaila;x
4494;173;136;206;Kalabahi;x
4495;73;5;130;Maria;x
4496;130;5;98;Maikawada;x
4497;224;49;180;Tandjung Lisomu;x
4498;130;14;64;Kalisana;x
4499;77;120;249;Halmahera Sea;x
4500;39;216;247;Halmahera Sea;x
4501;252;208;106;Banda Sea;x
4502;249;252;176;Banda Sea;x
4503;4;247;109;Luat;x
4504;239;156;11;Seho;x
4505;111;147;72;Kodia;x
4506;113;89;183;Komodo;x
4507;181;80;43;Rinca;x
4508;0;255;140;Siberia;x
4509;38;255;189;Vostochnys;x
4510;201;255;238;Sredinnys;x
4511;23;73;58;Sredinnys;x
4512;153;87;48;Sredinnys;x
4513;0;193;19;Greenlandic Coast;x
4514;137;23;29;Sakhalin Coast;x
4515;94;30;33;Sakhalin Coast;x
4516;198;103;43;Okhotsk Sea;x
4517;52;91;97;Okhotsk Sea;x
4518;142;247;81;Okhotsk Sea;x
4519;113;196;64;Okhotsk Sea;x
4520;198;157;159;Okhotsk Sea;x
4521;204;187;102;Okhotsk Sea;x
4522;23;109;122;Bering Strait;x
4523;37;177;198;Bering Strait;x
4524;91;219;239;Bering Strait;x
4525;235;175;255;Bering Strait;x
4526;191;0;155;Bering Strait;x
4527;177;181;141;Bering Strait;x
4528;167;224;24;Bering Strait;x
4529;137;0;6;Okhotsk Sea;x
4530;122;210;255;Novaya Zemlya;x
4531;124;163;191;Iturup;x
4532;43;205;191;Urup;x
4533;174;205;191;Simushir;x
4534;93;240;191;Paramushir;x
4535;93;58;39;Upper Yelizovsky;x
4536;130;96;11;Yelizovo;x
4537;206;150;18;Lower Yelizovsky;x
4538;204;63;16;Bolsheretsky;x
4539;198;93;239;Sobolevsky;x
4540;93;240;62;Bystrinsky;x
4541;186;239;174;Upper Tigilsky;x
4542;67;73;47;Lower Tigilsky;x
4543;130;11;55;Upper Milkovsky;x
4544;216;19;95;Lower Milkovsky;x
4545;58;73;11;Kamchatsky;x
4546;186;239;35;Karaginsky;x
4547;168;79;86;Aleutsky;x
4548;143;174;211;Siberia;x
4549;17;33;53;Siberia;x
4550;0;158;15;Svalbard;x
4551;0;193;106;Ivssorigseq;x
4552;183;73;0;Itterajivit;x
4553;255;119;131;Attu;x
4554;255;119;55;Rat Islands;x
4555;130;60;6;Adak;x
4556;130;95;68;Atka;x
4557;44;51;130;Unimak;x
4558;81;67;127;Belkofski;x
4559;38;0;165;Perryville;x
4560;127;73;125;Platinum;x
4561;127;56;66;Manokotak;x
4562;255;28;28;Naknek;x
4563;124;48;89;Akhiok;x
4564;124;77;102;Old Harbour;x
4565;224;109;150;Kodiak;x
4566;124;36;66;Port Lions;x
4567;224;38;103;Aleneva;x
4568;36;114;130;Unalaska;x
4569;17;0;76;Port Heiden;x
4570;24;87;48;Dolinsky;x
4571;44;158;86;Makarovsky;x
4572;86;196;159;Poronaysky;x
4573;127;196;173;Uglegorsky;x
4574;64;127;52;Smirnykhovsky;x
4575;68;255;30;Tymovsky;x
4576;208;255;198;Nogliksky;x
4577;255;237;135;Okhinsky;x
4578;89;124;183;Gavansky;x
4579;161;83;181;Vaninsky;x
4580;15;56;56;Ulchsky;x
4581;136;204;53;Nikolayevsky;x
4582;155;204;95;Amgun;x
4583;55;147;239;Imeni Poliny;x
4584;178;119;116;Solnechny;x
4585;154;50;181;Amursky;x
4586;190;204;173;Nanaysky;x
4587;47;168;59;Komsomolsky;x
4588;98;137;175;Chumikansky;x
4589;39;108;173;Maysky;x
4590;167;143;24;Selemdzhinsky;x
4591;81;31;51;Zeysky;x
4592;135;13;39;Mazanovsky;x
4593;84;8;24;Svobodnensky;x
4594;84;74;66;Magdagachinsky;x
4595;84;8;66;Skovorodinsky;x
4596;0;43;96;Eldikan;x
4597;133;158;79;Khandyga;x
4598;23;104;71;Yakutsk;x
4599;160;123;117;Zhigansk;x
4600;23;78;163;Viliuisk;x
4601;34;106;150;Uritskoye;x
4602;32;12;84;Norilsk;x
4603;32;60;84;Coast Mountains;x
4604;32;80;180;Anchorage;x
4605;32;100;220;Chugach;x
4606;240;173;12;Yakutat;x
4607;124;172;45;Hoonah;x
4608;17;189;245;Angoon;x
4609;172;198;127;Sitka;x
4610;232;17;172;Haines;x
4611;87;126;198;Juneau;x
4612;89;12;245;Petersburg AL;x
4613;167;12;170;Prince of Wales;x
4614;245;170;165;Hobart;x
4615;103;197;82;Wrangell;x
4616;51;210;190;Ketchikan;x
4617;185;128;34;Juskatla;x
4618;222;68;124;Port Clements;x
4619;0;20;64;Tlell;x
4620;205;159;255;Daajing Giids;x
4621;253;158;53;Alliford Bay;x
4622;107;71;191;Tulsequah;x
4623;181;0;19;Stikine;x
4624;129;172;199;Gulf of Alaska;x
4625;89;240;21;Gulf of Alaska;x
4626;172;10;189;Icy Strait;x
4627;211;198;17;Clarence Strait;x
4628;18;127;162;Stikine River;x
4629;128;18;250;Taku;x
4630;240;0;19;Chatman Strait;x
4631;172;119;148;Stephen's Passage;x
4632;18;192;18;Lynn;x
4633;193;46;204;Ambon;x
4634;223;90;233;Kairatu;x
4635;199;48;210;Taniwel;x
4636;164;64;171;Masohi;x
4637;143;31;151;Seram Utara;x
4638;165;11;176;Tehoru;x
4639;181;43;191;Bula;x
4640;159;37;169;Seram Timur;x
4641;153;30;83;Moa Lakor;x
4642;176;47;103;Mdona Hiera;x
4643;202;69;126;Babar;x
4644;178;45;102;Selaru;x
4645;165;45;97;Saumlaki;x
4646;141;60;95;Ritabel;x
4647;195;51;114;Yaru;x
4648;185;56;118;Wulmasa;x
4649;180;40;100;Tual;x
4650;150;30;81;Kei Kecil;x
4651;187;27;95;Kei Besar;x
4652;33;151;58;Misool;x
4653;47;120;62;Kofiau;x
4654;23;112;41;Waigeo;x
4655;7;94;25;Sagawin;x
4656;21;123;43;Salawati;x
4657;14;108;34;Sorong;x
4658;24;127;46;Aimas;x
4659;45;146;67;Segun;x
4660;35;150;31;Makbon;x
4661;23;183;17;Tambrauw;x
4662;10;153;5;Masni;x
4663;17;110;14;Manokwari;x
4664;15;120;38;Teminabuan;x
4665;10;95;28;Kokoda;x
4666;6;115;30;Maybrat;x
4667;30;113;47;Tomu;x
4668;18;162;48;Bintuni;x
4669;70;200;97;Sumuri;x
4670;32;128;52;Fakfak;x
4671;37;162;63;Kokas;x
4672;55;132;71;Karas;x
4673;15;118;36;Kambrau;x
4674;122;45;255;Coast Mountains;x
4675;255;43;28;Papuan Jungle;x
4676;211;232;19;Papuan Jungle;x
4677;84;249;112;Arafura Sea;x
4678;191;249;132;Arafura Sea;x
4679;255;207;53;Arafura Sea;x
4680;137;249;161;Arafura Sea;x
4681;255;243;81;Banda Sea;x
4682;255;229;117;Banda Sea;x
4683;245;255;73;Banda Sea;x
4684;255;221;150;Ceram Sea;x
4685;206;151;103;Ceram Sea;x
4686;206;121;47;Ceram Sea;x
4687;206;83;136;Ceram Sea;x
4688;206;83;49;Bentuni Bay;x
4689;147;136;167;Dampier Strait;x
4690;255;147;213;Pacific Ocean;x
4691;255;81;188;Pacific Ocean;x
4692;255;182;67;Pine Creek;x
4693;128;19;78;Katherine;x
4694;192;78;46;Mataranka;x
4695;187;199;38;Jabiru;x
4696;91;188;162;Gunbalanya;x
4697;188;9;1;Roper Bar;x
4698;18;238;43;Bulman Weemol;x
4699;134;192;78;Maningrida;x
4700;19;234;38;Nhulunbuy;x
4701;29;204;152;Numbulwar;x
4702;89;19;121;Alyangula;x
4703;199;234;152;Borroloola;x
4704;196;196;113;Rayong;x
4705;112;193;66;Trat;x
4706;112;193;213;Chantaburi;x
4707;255;35;97;Nakhon Pathom;x
4708;255;68;171;Suphanburi;x
4709;94;193;255;Sam Chuk;x
4710;170;221;89;Prachuap Khiri Khan;x
4711;35;255;255;Phetchaburi;x
4712;43;170;255;Ratchaburi;x
4713;183;145;221;Kanchanaburi;x
4714;50;109;173;Suratthani;x
4715;105;58;170;Chaiya;x
4716;170;85;166;Chumphon;x
4717;170;221;166;Sai Thong;x
4718;173;104;167;Phuket;x
4719;164;86;173;Phangnga;x
4720;116;122;173;Ranong;x
4721;198;194;124;Trang;x
4722;88;66;124;Phatthalung;x
4723;91;88;173;Krabi;x
4724;122;48;102;Songkhla;x
4725;88;66;39;Nakhon Si Thammarat;x
4726;89;132;109;Hsiheng;x
4727;99;72;104;Taunggyi;x
4728;27;99;60;Kyaukme;x
4729;21;181;209;Langkho;x
4730;205;132;104;Mongton;x
4731;155;93;158;Tachileik;x
4732;73;29;70;Keng Tung;x
4733;62;205;121;Tangyan;x
4734;137;77;121;Muse;x
4735;111;158;67;Lashio;x
4736;205;93;159;Mabein;x
4737;42;119;150;Lom Raet;x
4738;42;119;43;Lampang;x
4739;100;23;107;Phayao;x
4740;90;109;196;Phrae;x
4741;157;127;255;Nan;x
4742;34;105;182;Bo Luang;x
4743;0;35;73;Chiang Mai;x
4744;211;25;106;Ustyurt Plateau;x
4745;157;18;77;Carpathian Mountains;x
4746;156;19;67;The Himalayas;x
4747;255;19;67;Hindu Kush;x
4748;56;19;67;Darab Line;x
4749;254;19;67;Hindu Kush;x
4750;253;19;67;Hindu Kush;x
4751;252;19;67;Hindu Kush;x
4752;67;30;234;Tian Shan;x
4753;62;29;226;Tian Shan;x
4754;61;28;221;Tian Shan;x
4755;59;28;216;Tian Shan;x
4756;69;31;239;Kunlun Mountains;x
4757;70;31;244;Kunlun Mountains;x
4758;153;18;65;The Himalayas;x
4759;147;17;63;The Himalayas;x
4760;142;17;61;The Himalayas;x
4761;137;16;58;The Himalayas;x
4762;132;15;56;The Himalayas;x
4763;127;15;54;The Himalayas;x
4764;226;27;97;Meghalaya;x
4765;242;29;103;Patkai;x
4766;255;30;109;Arakan Mountains;x
4767;56;19;160;Carpathian Mountains;x
4768;58;19;165;Carpathian Mountains;x
4769;60;20;170;Carpathian Mountains;x
4770;36;216;69;Sudani Desert;x
4771;32;191;61;Ethiopian Mountains;x
4772;31;186;59;Ethiopian Mountains;x
4773;30;181;58;Ethiopian Mountains;x
4774;29;175;56;Ethiopian Mountains;x
4775;29;170;55;Ethiopian Mountains;x
4776;28;165;53;Ethiopian Mountains;x
4777;27;160;51;Ethiopian Mountains;x
4778;26;155;50;Ethiopian Mountains;x
4779;25;147;47;Ethiopian Mountains;x
4780;198;1;159;Kokand;x
4781;91;229;167;Khatlon;x
4782;179;226;90;Rasht;x
4783;131;234;121;Maralbeshi;x
4784;196;39;196;Navoiy;x
4785;178;166;0;Egyptian Deserts;x
4786;188;176;0;Egyptian Deserts;x
4787;198;185;0;Egyptian Deserts;x
4788;209;195;0;Libyan Deserts;x
4789;170;65;226;Sidon;x
4790;224;179;65;Byblos;x
4791;85;39;137;Cambridge;x
4792;123;229;152;Berkeshire;x
4793;167;167;229;Tipperary;x
4794;126;39;35;Monaghan;x
4795;32;188;58;Ethiopian Mountains;x
4796;132;186;33;Somalian Highlands;x
4797;198;48;211;Nugal;x
4798;48;209;77;Las Anod;x
4799;224;219;51;Goldogob;x
4800;47;206;121;Galkayo;x
4801;46;159;204;Mudug;x
4802;88;46;204;Dhuusamareeb;x
4803;46;204;149;Ceeldheer;x
4804;204;46;188;Mogadishu;x
4805;204;46;46;Middle Shabelle;x
4806;204;190;46;Hiran;x
4807;46;172;204;Lower Shabelle;x
4808;25;112;96;Baay;x
4809;204;159;46;Jilib;x
4810;149;204;46;Middle Juba;x
4811;135;31;31;Gedo;x
4812;31;69;135;Lower Juba;x
4813;43;239;75;Sudani Desert;x
4814;77;159;226;Afdera;x
4815;102;226;77;Dire Dawa;x
4816;219;85;121;Djibouti;x
4817;38;28;150;Abu Hamad;x
4818;18;168;115;Khartoum;x
4819;73;73;160;Bahir Dar;x
4820;56;193;193;Mekele;x
4821;75;124;14;Nekemte;x
4822;155;86;1;Halaib;x
4823;27;41;193;Asmara;x
4824;90;142;226;Arabian Desert;x
4825;78;123;196;Arabian Desert;x
4826;86;136;216;Arabian Desert;x
4827;67;1;142;Hafar al-Batin;x
4828;27;186;141;Taif;x
4829;136;196;62;Yanbu;x
4830;83;209;106;Dawasir;x
4831;151;204;55;Dubai;x
4832;72;96;214;Al Ain;x
4833;175;84;125;Ibri;x
4834;172;18;17;PLACEHOLDER;x
4835;4;21;145;PLACEHOLDER;x
4836;46;24;18;PLACEHOLDER;x
4837;88;27;146;PLACEHOLDER;x
4838;130;30;19;PLACEHOLDER;x
4839;172;33;147;PLACEHOLDER;x
4840;4;36;20;PLACEHOLDER;x
4841;46;39;148;PLACEHOLDER;x
4842;88;42;21;PLACEHOLDER;x
4843;130;45;149;PLACEHOLDER;x
4844;216;43;106;Ash Sharqiyah;x
4845;216;200;169;Al Wusta;x
4846;39;82;117;Al Qunfudhah;x
4847;211;121;42;Ibb;x
4848;214;42;154;Dhamar;x
4849;53;119;40;Marib;x
4850;74;149;211;Mukalla;x
4851;95;153;175;Buraydah;x
4852;214;83;105;Ha'it;x
4853;10;1;114;Al Zulfi;x
4854;161;87;191;Nablus;x
4855;73;216;126;Arad;x
4856;109;211;71;Daraa;x
4857;165;165;13;As Suwayda;x
4858;41;122;165;Azraq;x
4859;176;55;204;Al Houbara;x
4860;144;49;175;Doha;x
4861;55;174;204;Musandam;x
4862;44;75;127;Edfu;x
4863;224;113;49;Tanta;x
4864;224;0;179;Minya;x
4865;69;198;129;Sohag;x
4866;150;3;108;Beni Suef;x
